PlayerID,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,SO,GDP,AVG,SLG,OBP
82273,1990.0,OB,36,89,76,9,22,4,1,1,31,9,4,0,9,11,0,0.289,0.408,0.379
82273,1991.0,OB,90,182,154,16,31,4,3,1,44,8,3,2,16,32,2,0.201,0.286,0.281
82273,1992.0,OB,98,221,187,31,43,4,2,4,63,18,9,4,22,43,6,0.23,0.337,0.308
82273,1993.0,OB,12,7,5,4,0,0,0,0,0,0,1,1,2,1,0,0.0,0.0,0.286
82275,1982.0,OB,78,320,293,40,98,21,3,4,137,54,14,8,20,17,2,0.334,0.468,0.383
82275,1983.0,OB,100,421,377,47,101,15,1,5,133,50,9,7,31,38,2,0.268,0.353,0.335
82275,1984.0,OB,31,107,91,15,21,5,0,1,29,12,3,1,13,4,0,0.231,0.319,0.327
82275,1985.0,OB,110,457,404,54,113,23,4,8,168,58,16,3,40,44,5,0.28,0.416,0.353
82275,1986.0,OB,106,427,380,37,103,15,5,1,131,34,6,8,34,27,9,0.271,0.345,0.333
82275,1987.0,OB,102,378,349,39,94,8,6,3,123,39,5,2,23,20,4,0.269,0.352,0.318
82275,1988.0,OB,107,408,378,41,109,12,3,4,139,38,12,2,25,18,3,0.288,0.368,0.333
82275,1989.0,OB,118,479,422,55,116,25,6,8,177,57,25,8,32,36,5,0.275,0.419,0.338
82275,1990.0,OB,117,428,385,38,98,21,2,5,138,42,14,7,33,30,6,0.255,0.358,0.314
82275,1991.0,Samsung,126,527,460,71,142,15,3,7,184,56,20,15,49,34,13,0.309,0.4,0.38
82275,1992.0,Samsung,117,469,423,61,113,15,2,3,141,41,17,9,37,33,8,0.267,0.333,0.328
82275,1993.0,SBW,119,461,418,35,115,18,2,5,152,49,12,7,33,32,8,0.275,0.364,0.335
82275,1994.0,SBW,94,249,227,23,50,14,1,2,72,26,2,0,10,13,6,0.22,0.317,0.249
82275,1995.0,SBW,41,49,43,3,9,1,0,0,10,3,0,0,4,1,1,0.209,0.233,0.286
82276,1982.0,OB,76,336,301,38,81,13,1,7,117,37,12,13,27,17,5,0.269,0.389,0.333
82276,1983.0,OB,59,157,145,13,40,6,0,4,58,18,1,1,6,16,3,0.276,0.4,0.318
82276,1984.0,OB,92,338,299,36,90,16,4,6,132,47,8,6,28,27,5,0.301,0.441,0.369
82276,1987.0,OB,69,175,165,11,34,4,1,1,43,18,1,1,8,22,6,0.206,0.261,0.241
82276,1988.0,OB,87,293,273,29,80,15,4,4,115,43,6,3,13,25,9,0.293,0.421,0.334
82276,1989.0,OB,85,284,253,34,65,9,1,4,88,29,7,5,23,42,10,0.257,0.348,0.319
82276,1990.0,OB,24,66,54,5,13,1,0,1,17,7,1,3,9,8,3,0.241,0.315,0.354
82279,1982.0,OB,49,126,118,12,32,7,2,2,49,9,2,2,6,22,2,0.271,0.415,0.306
82279,1983.0,OB,42,79,69,3,12,3,0,0,15,7,0,2,7,16,0,0.174,0.217,0.25
82279,1984.0,OB,77,199,175,16,34,7,2,3,54,18,4,5,14,40,2,0.194,0.309,0.254
82279,1985.0,OB,87,262,239,30,57,9,0,3,75,33,4,4,13,23,3,0.238,0.314,0.283
82279,1986.0,OB,41,71,65,8,11,1,1,1,17,6,3,1,3,6,0,0.169,0.262,0.206
82279,1987.0,OB,49,88,80,3,12,2,0,0,14,6,1,0,2,12,3,0.15,0.175,0.171
82279,1988.0,OB,59,80,72,4,14,0,0,0,14,3,0,0,2,12,2,0.194,0.194,0.213
82279,1989.0,OB,55,97,86,6,14,3,0,1,20,5,1,0,6,11,1,0.163,0.233,0.215
82279,1990.0,OB,84,119,102,8,14,2,0,0,16,6,0,1,7,19,1,0.137,0.157,0.2
82279,1991.0,Samsung,51,66,61,11,16,3,0,1,22,10,0,0,3,12,1,0.262,0.361,0.297
82279,1992.0,Samsung,26,27,24,2,3,1,0,1,7,4,0,0,1,6,1,0.125,0.292,0.16
82318,1982.0,Sammi,30,50,46,3,6,1,1,0,9,4,0,2,3,12,1,0.13,0.196,0.2
82374,1982.0,Sammi,72,269,242,32,65,6,1,8,97,40,3,4,20,46,5,0.269,0.401,0.332
82374,1983.0,Sammi,85,312,278,41,84,15,2,9,130,30,0,2,24,36,3,0.302,0.468,0.366
82374,1984.0,Sammi,36,146,135,14,39,13,1,2,60,17,1,0,9,13,3,0.289,0.444,0.338
82374,1985.0,Chungbo,73,268,243,17,51,12,2,5,82,32,0,4,16,35,8,0.21,0.337,0.262
82374,1986.0,Chungbo,93,330,303,29,62,17,0,7,100,26,3,6,17,57,8,0.205,0.33,0.251
82374,1987.0,Chungbo,33,84,75,11,16,1,0,0,17,5,7,0,8,9,1,0.213,0.227,0.298
82374,1989.0,Pacific,18,23,20,0,2,0,0,0,2,2,0,1,2,2,0,0.1,0.1,0.182
82374,1990.0,LG,36,41,38,6,11,2,0,0,13,3,0,2,3,4,1,0.289,0.342,0.341
82410,1982.0,Samsung,63,227,192,33,51,13,1,5,81,28,4,3,24,27,1,0.266,0.422,0.353
82410,1983.0,Samsung,71,244,223,30,63,11,1,4,88,16,4,2,16,25,9,0.283,0.395,0.339
82410,1984.0,Samsung,59,138,125,11,26,8,0,0,34,10,1,3,9,20,7,0.208,0.272,0.277
82410,1985.0,Samsung,13,17,13,0,4,2,0,0,6,1,0,1,3,1,0,0.308,0.462,0.471
82410,1986.0,Binggrae,75,247,216,15,43,7,2,4,66,19,1,1,22,22,8,0.199,0.306,0.281
82410,1987.0,Binggrae,34,61,55,5,11,1,0,2,18,7,0,1,4,11,3,0.2,0.327,0.267
82410,1988.0,Binggrae,82,218,199,20,59,10,0,5,84,30,2,3,17,16,5,0.296,0.422,0.353
82410,1989.0,Pacific,93,200,166,20,46,7,0,3,62,21,3,4,28,30,3,0.277,0.373,0.387
82410,1990.0,Pacific,85,217,192,19,51,9,1,3,71,25,2,3,21,39,4,0.266,0.37,0.336
82420,1982.0,Samsung,77,322,270,46,78,16,1,13,135,51,6,3,46,27,13,0.289,0.5,0.4
82420,1983.0,Samsung,98,410,357,53,105,12,0,27,198,73,0,3,41,51,11,0.294,0.555,0.379
82420,1984.0,Samsung,89,342,300,45,102,17,1,23,190,80,3,8,26,37,10,0.34,0.633,0.414
82420,1985.0,Samsung,103,423,357,63,115,19,2,22,204,87,7,9,42,37,13,0.322,0.571,0.414
82420,1986.0,Samsung,59,239,212,31,68,8,0,16,124,39,1,0,21,20,7,0.321,0.585,0.397
82420,1987.0,Samsung,85,357,299,56,103,14,1,18,173,76,6,2,47,23,16,0.344,0.579,0.431
82420,1988.0,Samsung,86,334,285,47,92,13,0,18,159,58,6,3,41,22,8,0.323,0.558,0.419
82420,1989.0,Samsung,110,413,359,55,102,11,0,20,173,64,4,5,42,48,12,0.284,0.482,0.373
82420,1990.0,Samsung,110,421,359,50,103,13,0,26,194,57,3,4,54,37,16,0.287,0.54,0.386
82420,1991.0,Samsung,119,446,378,51,120,18,0,17,189,74,6,2,56,27,7,0.317,0.5,0.413
82420,1992.0,Samsung,93,368,305,49,88,11,0,22,165,70,7,3,48,41,8,0.289,0.541,0.402
82420,1993.0,Samsung,78,219,193,21,40,3,1,5,60,20,0,2,21,23,8,0.207,0.311,0.294
82420,1994.0,Samsung,109,269,233,24,59,14,0,12,109,37,0,2,28,42,5,0.253,0.468,0.343
82420,1995.0,Samsung,97,192,158,17,34,10,0,5,59,27,1,0,24,20,1,0.215,0.373,0.344
82420,1996.0,Samsung,97,222,193,14,55,12,1,6,87,38,2,2,14,25,5,0.285,0.451,0.359
82420,1997.0,Samsung,39,57,52,2,12,2,0,2,20,9,0,0,3,10,0,0.231,0.385,0.298
82432,1982.0,Samsung,50,136,120,17,36,6,1,5,59,24,2,1,9,24,5,0.3,0.492,0.373
82432,1983.0,Samsung,15,17,15,1,3,0,0,0,3,1,0,0,0,5,0,0.2,0.2,0.25
82432,1984.0,Samsung,12,15,15,0,3,0,0,0,3,1,0,0,0,4,0,0.2,0.2,0.2
82432,1987.0,Samsung,36,84,80,12,19,0,0,5,34,11,0,2,4,11,0,0.238,0.425,0.274
82432,1988.0,Samsung,60,124,114,12,28,6,0,4,46,23,1,1,4,19,2,0.246,0.404,0.279
82432,1989.0,Samsung,48,98,91,9,20,2,0,2,28,13,1,2,7,16,1,0.22,0.308,0.276
82432,1990.0,Samsung,66,150,142,17,33,8,0,2,47,13,0,0,4,38,4,0.232,0.331,0.257
82432,1991.0,Samsung,63,111,102,6,22,4,0,2,32,15,0,1,7,21,1,0.216,0.314,0.273
82432,1992.0,Samsung,37,63,57,2,8,0,0,2,14,5,0,0,0,16,0,0.14,0.246,0.177
82460,1982.0,Samsung,66,264,214,42,72,15,3,3,102,27,34,14,42,33,1,0.336,0.477,0.456
82460,1983.0,Samsung,88,279,245,36,51,4,1,4,69,21,10,8,22,32,4,0.208,0.282,0.279
82460,1984.0,Samsung,77,227,192,40,55,13,2,2,78,8,10,2,27,18,3,0.286,0.406,0.38
82460,1985.0,Samsung,104,297,252,33,73,13,0,1,89,25,10,7,30,28,5,0.29,0.353,0.372
82460,1986.0,Samsung,97,239,200,35,57,12,1,8,95,29,15,7,22,26,2,0.285,0.475,0.37
82460,1987.0,Samsung,89,311,266,47,75,15,3,8,120,32,8,7,36,38,4,0.282,0.451,0.368
82460,1988.0,Samsung,92,344,290,54,77,7,4,8,116,33,25,7,38,33,4,0.266,0.4,0.361
82460,1989.0,Samsung,106,344,290,39,88,10,1,5,115,34,24,9,36,32,1,0.303,0.397,0.379
82460,1990.0,Samsung,103,295,243,41,57,14,1,3,82,30,9,6,32,31,6,0.235,0.337,0.331
82460,1991.0,Samsung,90,219,178,33,52,3,2,4,71,32,2,3,23,14,4,0.292,0.399,0.389
82460,1992.0,Samsung,92,191,162,28,35,4,2,2,49,20,4,2,23,37,6,0.216,0.302,0.316
82477,1982.0,Samsung,72,307,258,48,73,15,1,4,102,30,14,1,37,34,3,0.283,0.395,0.379
82477,1983.0,Samsung,82,261,227,27,46,8,1,4,68,31,1,1,19,31,3,0.203,0.3,0.27
82477,1984.0,Samsung,77,267,231,31,66,10,2,7,101,34,4,4,19,23,5,0.286,0.437,0.355
82477,1985.0,Samsung,30,76,65,6,13,2,0,1,18,6,1,0,7,12,2,0.2,0.277,0.278
82477,1986.0,Samsung,76,244,211,23,54,11,1,4,79,24,4,2,26,23,5,0.256,0.374,0.339
82477,1987.0,Samsung,76,272,242,34,79,13,2,6,114,40,5,3,20,26,7,0.326,0.471,0.378
82477,1988.0,Samsung,82,258,229,27,59,7,0,5,81,35,5,4,25,29,9,0.258,0.354,0.329
82477,1989.0,Lotte,92,305,247,18,48,5,0,3,62,21,4,3,48,39,7,0.194,0.251,0.326
82477,1990.0,Lotte,35,87,71,5,12,0,0,0,12,2,0,0,11,14,0,0.169,0.169,0.289
82477,1991.0,Lotte,101,333,274,30,64,6,0,2,76,25,3,2,38,33,6,0.234,0.277,0.332
82480,1982.0,Samsung,66,242,206,41,60,11,2,3,84,22,27,3,32,27,3,0.291,0.408,0.389
82480,1983.0,Samsung,67,121,112,7,25,5,0,1,33,8,3,1,4,11,1,0.223,0.295,0.25
82480,1984.0,Samsung,56,148,139,13,33,4,1,0,39,13,1,3,3,18,1,0.237,0.281,0.254
82480,1985.0,Samsung,104,344,306,64,101,14,7,3,138,22,26,15,25,44,3,0.33,0.451,0.388
82480,1986.0,Samsung,99,419,376,60,110,17,5,4,149,33,27,19,27,56,3,0.293,0.396,0.344
82480,1987.0,Samsung,94,345,319,52,104,17,7,3,144,39,25,5,21,45,4,0.326,0.451,0.369
82480,1988.0,Samsung,65,209,192,29,56,6,3,2,74,24,10,8,11,25,3,0.292,0.385,0.328
82480,1989.0,Lotte,96,372,330,34,93,13,4,3,123,28,14,4,36,58,6,0.282,0.373,0.351
82480,1990.0,Lotte,56,164,142,19,35,3,1,0,40,10,4,3,18,23,1,0.246,0.282,0.331
82480,1991.0,Samsung,102,354,304,46,71,5,7,2,96,25,19,7,36,39,5,0.234,0.316,0.32
82480,1992.0,Samsung,37,89,80,10,17,2,0,0,19,1,2,1,8,12,1,0.213,0.238,0.284
82514,1982.0,Lotte,71,300,253,39,76,13,0,10,119,39,6,7,41,30,6,0.3,0.47,0.406
82514,1983.0,Lotte,97,374,327,47,92,21,2,14,159,38,8,2,38,47,4,0.281,0.486,0.358
82514,1984.0,Lotte,97,396,346,61,113,24,2,21,204,67,8,5,39,50,6,0.327,0.59,0.401
82514,1985.0,Lotte,106,417,367,27,82,16,1,7,121,36,7,4,36,45,10,0.223,0.33,0.295
82514,1986.0,Lotte,102,409,365,43,105,26,1,10,163,57,13,7,35,39,18,0.288,0.447,0.354
82514,1987.0,Lotte,103,428,382,49,120,32,2,7,177,59,11,8,42,33,12,0.314,0.463,0.386
82514,1988.0,Lotte,102,422,380,65,111,21,2,18,190,69,15,4,34,26,13,0.292,0.5,0.356
82514,1989.0,Samsung,103,382,342,60,104,18,0,11,155,64,3,5,32,38,10,0.304,0.453,0.362
82514,1990.0,Samsung,85,294,268,40,69,13,0,12,118,58,1,0,24,25,12,0.257,0.44,0.316
82514,1991.0,Samsung,108,307,268,32,67,8,0,15,120,46,2,0,32,37,13,0.25,0.448,0.339
82514,1992.0,Samsung,51,136,117,16,29,0,0,6,47,22,0,0,16,12,6,0.248,0.402,0.341
82516,1982.0,Lotte,28,58,51,7,14,1,1,0,17,3,8,2,5,9,0,0.275,0.333,0.351
82516,1983.0,Lotte,87,264,228,28,56,9,2,2,75,14,13,7,23,24,2,0.246,0.329,0.32
82516,1984.0,Lotte,72,177,148,25,34,6,0,0,40,14,21,5,20,21,4,0.23,0.27,0.337
82516,1987.0,Lotte,52,83,73,14,17,1,1,0,20,6,9,6,7,5,1,0.233,0.274,0.3
82516,1988.0,Lotte,55,95,83,18,21,3,0,2,30,11,15,5,7,8,3,0.253,0.361,0.319
82516,1989.0,Lotte,39,35,30,8,6,0,0,0,6,0,6,3,3,7,0,0.2,0.2,0.294
82516,1990.0,Lotte,40,63,56,11,10,0,0,0,10,4,12,5,7,5,3,0.179,0.179,0.27
82516,1991.0,Pacific,30,7,7,10,0,0,0,0,0,0,4,6,0,0,0,0.0,0.0,0.0
82559,1982.0,MBC,77,327,287,52,93,15,1,11,143,48,21,3,32,51,4,0.324,0.498,0.399
82559,1983.0,MBC,98,391,341,50,101,25,2,8,154,62,16,6,35,43,3,0.296,0.452,0.373
82559,1984.0,MBC,59,172,145,14,26,7,0,3,42,13,0,0,21,27,5,0.179,0.29,0.296
82559,1985.0,OB,105,322,282,34,76,14,3,4,108,35,3,4,30,39,6,0.27,0.383,0.348
82559,1986.0,OB,69,124,99,10,21,4,0,0,25,6,8,0,20,7,5,0.212,0.253,0.355
82559,1987.0,OB,73,146,130,14,27,4,0,2,37,12,2,2,16,21,3,0.208,0.285,0.295
82574,1982.0,Lotte,69,232,207,22,52,8,0,2,66,19,7,3,19,34,3,0.251,0.319,0.32
82574,1983.0,MBC,43,107,96,7,16,2,0,0,18,1,2,1,6,11,6,0.167,0.188,0.238
82574,1984.0,MBC,60,135,119,8,25,3,0,0,28,9,1,1,10,19,5,0.21,0.235,0.277
82574,1985.0,MBC,64,167,151,13,33,2,0,4,47,20,1,0,14,22,2,0.219,0.311,0.285
82574,1986.0,MBC,54,128,108,10,24,4,1,1,33,8,0,2,12,21,3,0.222,0.306,0.323
82574,1987.0,MBC,53,96,85,3,18,4,0,0,22,4,0,0,6,14,1,0.212,0.259,0.261
82574,1988.0,MBC,14,36,36,4,9,1,0,1,13,4,0,0,0,6,2,0.25,0.361,0.25
82574,1989.0,MBC,62,150,131,14,26,1,2,1,34,18,1,0,12,23,6,0.198,0.26,0.262
82574,1991.0,LG,14,29,27,3,4,0,0,0,4,1,0,0,1,3,1,0.148,0.148,0.172
82581,1982.0,Sammi,48,107,98,9,17,2,2,2,29,11,0,1,7,21,1,0.173,0.296,0.236
82581,1983.0,Sammi,4,10,9,0,1,0,0,0,1,0,0,0,0,3,1,0.111,0.111,0.111
82581,1984.0,Sammi,19,50,48,4,10,2,0,1,15,4,0,1,1,11,2,0.208,0.313,0.224
82581,1988.0,Pacific,37,90,81,6,19,2,1,1,26,10,0,0,5,9,2,0.235,0.321,0.281
82581,1989.0,Pacific,27,25,19,3,3,1,0,0,4,0,0,0,5,3,3,0.158,0.211,0.36
82612,1982.0,Haitai,80,340,318,48,97,17,4,13,161,69,10,5,9,55,7,0.305,0.506,0.34
82612,1983.0,Haitai,93,382,339,59,111,20,0,7,152,40,13,7,38,38,7,0.327,0.448,0.402
82612,1984.0,Haitai,99,410,365,48,94,16,2,12,150,41,7,5,39,59,6,0.258,0.411,0.336
82612,1985.0,Haitai,105,455,400,66,133,29,1,22,230,75,8,5,42,37,6,0.333,0.575,0.4
82612,1986.0,Haitai,104,449,404,64,113,16,0,18,183,57,10,10,32,45,8,0.28,0.453,0.34
82612,1987.0,Haitai,81,342,306,43,96,22,0,15,163,46,3,1,30,29,5,0.314,0.533,0.378
82612,1988.0,Haitai,104,457,404,72,131,12,0,30,233,89,16,5,31,52,4,0.324,0.577,0.382
82612,1989.0,Haitai,118,513,414,93,116,18,0,26,212,84,32,8,84,62,7,0.28,0.512,0.407
82612,1990.0,Haitai,89,385,331,61,93,17,2,11,147,49,14,4,39,53,4,0.281,0.444,0.361
82612,1991.0,Haitai,112,482,411,69,121,25,5,23,225,83,16,9,51,70,7,0.294,0.547,0.388
82612,1992.0,Haitai,117,458,410,62,107,18,0,15,170,60,6,2,37,59,10,0.261,0.415,0.331
82612,1993.0,Haitai,107,403,362,45,99,23,0,6,140,52,4,2,27,59,12,0.273,0.387,0.331
82612,1994.0,Haitai,45,171,157,17,37,10,0,1,50,14,4,3,9,31,0,0.236,0.318,0.288
82612,1995.0,Haitai,82,255,229,15,41,4,0,8,69,23,0,1,15,47,9,0.179,0.301,0.236
82616,1982.0,Haitai,75,330,282,48,76,12,1,11,123,36,53,17,42,18,4,0.27,0.436,0.37
82616,1983.0,Haitai,96,419,374,45,103,13,1,6,136,26,48,22,35,34,7,0.275,0.364,0.347
82616,1984.0,Haitai,62,274,245,29,59,9,0,2,74,17,41,12,22,20,7,0.241,0.302,0.309
82616,1985.0,Haitai,92,361,316,38,88,12,4,4,120,38,39,19,33,23,4,0.278,0.38,0.352
82616,1986.0,Haitai,96,297,258,32,48,6,1,1,59,20,22,5,24,20,4,0.186,0.229,0.259
82616,1987.0,Haitai,63,204,175,20,40,6,0,0,46,10,16,8,17,15,3,0.229,0.263,0.294
82616,1988.0,Pacific,89,343,309,35,93,11,5,3,123,34,26,14,16,8,9,0.301,0.398,0.337
82616,1989.0,Pacific,113,437,383,48,100,23,1,1,128,28,62,22,36,19,8,0.261,0.334,0.324
82616,1990.0,Pacific,98,376,336,48,85,9,1,0,96,27,48,20,32,21,7,0.253,0.286,0.319
82616,1991.0,LG,57,155,139,21,21,1,2,0,26,7,8,7,10,9,2,0.151,0.187,0.212
82617,1982.0,Haitai,78,286,258,28,75,12,0,10,117,43,7,2,17,27,7,0.291,0.453,0.342
82617,1983.0,Haitai,86,342,311,51,109,17,2,11,163,44,7,10,26,26,11,0.35,0.524,0.406
82617,1984.0,Haitai,74,310,272,38,86,12,1,14,142,44,2,5,35,31,10,0.316,0.522,0.394
82617,1985.0,Haitai,57,160,147,9,34,2,0,4,48,20,1,2,11,17,8,0.231,0.327,0.285
82617,1986.0,Haitai,104,427,383,59,120,19,2,11,176,61,6,5,42,37,14,0.313,0.46,0.381
82617,1987.0,Haitai,88,360,332,43,110,13,1,9,152,41,2,4,22,25,14,0.331,0.458,0.377
82617,1988.0,Haitai,105,393,353,36,106,8,2,4,130,35,1,1,29,17,11,0.3,0.368,0.35
82617,1989.0,Haitai,57,141,127,6,30,4,0,0,34,16,0,0,9,10,9,0.236,0.268,0.288
82617,1990.0,Haitai,117,442,381,41,109,20,1,10,161,64,0,2,43,45,11,0.286,0.423,0.36
82617,1991.0,Haitai,65,170,155,15,32,4,1,8,62,23,0,0,10,20,8,0.206,0.4,0.262
82617,1992.0,Haitai,21,26,20,3,4,0,0,1,7,4,0,0,6,2,1,0.2,0.35,0.385
82665,1982.0,Lotte,23,33,31,3,6,2,0,1,11,5,0,0,2,10,1,0.194,0.355,0.242
82673,1982.0,Haitai,80,298,268,35,62,8,0,2,76,21,8,4,20,23,11,0.231,0.284,0.297
82673,1983.0,Haitai,52,90,86,8,15,3,0,0,18,1,2,1,3,5,3,0.174,0.209,0.202
82673,1984.0,Haitai,55,110,102,6,17,3,0,0,20,4,2,0,5,12,2,0.167,0.196,0.22
82673,1985.0,Haitai,66,97,85,4,17,1,0,0,18,3,0,1,3,8,2,0.2,0.212,0.236
82673,1986.0,Haitai,70,117,105,7,26,3,2,0,33,8,0,0,6,15,2,0.248,0.314,0.288
82673,1987.0,Haitai,31,61,58,2,7,1,0,0,8,4,0,0,0,10,4,0.121,0.138,0.119
82673,1988.0,Haitai,62,105,95,8,24,3,0,1,30,8,0,1,4,11,6,0.253,0.316,0.29
82673,1989.0,Haitai,103,326,285,29,69,12,1,0,83,12,2,4,27,28,10,0.242,0.291,0.311
82673,1990.0,Haitai,50,90,79,5,14,1,1,0,17,5,1,0,3,6,5,0.177,0.215,0.226
82690,1982.0,Haitai,74,304,269,55,89,14,1,22,171,52,7,2,28,16,8,0.331,0.636,0.406
82690,1983.0,Haitai,80,329,286,53,80,10,1,22,158,59,2,2,42,28,3,0.28,0.552,0.372
82690,1984.0,Haitai,97,400,341,42,85,18,0,17,154,48,3,2,50,56,16,0.249,0.452,0.352
82690,1985.0,Haitai,91,363,316,45,80,9,1,17,142,47,7,5,43,26,6,0.253,0.449,0.348
82690,1986.0,Haitai,108,453,407,63,122,18,3,21,209,67,3,5,38,30,9,0.3,0.514,0.363
82690,1987.0,Haitai,98,380,339,33,92,11,2,6,125,39,1,2,27,23,13,0.271,0.369,0.331
82690,1988.0,Haitai,82,209,187,20,48,4,0,5,67,22,1,0,13,8,4,0.257,0.358,0.303
82698,1982.0,Haitai,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
82699,1985.0,MBC,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
82700,1982.0,Haitai,4,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
82702,1982.0,Haitai,2,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0.333,0.333,0.333
82775,1982.0,OB,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
82776,1982.0,MBC,34,39,33,10,12,1,0,0,13,6,2,3,1,4,0,0.364,0.394,0.447
82776,1983.0,MBC,29,24,19,5,3,0,1,0,5,3,1,1,3,2,0,0.158,0.263,0.304
82776,1984.0,MBC,12,7,6,4,2,0,0,0,2,1,1,1,1,2,0,0.333,0.333,0.429
82776,1985.0,MBC,28,9,9,6,1,0,0,0,1,0,1,1,0,3,1,0.111,0.111,0.111
82776,1986.0,MBC,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-,-,-
82776,1987.0,MBC,34,16,14,9,2,1,0,0,3,1,0,0,1,2,0,0.143,0.214,0.200
82777,1983.0,MBC,16,24,23,1,3,0,0,0,3,1,0,0,0,5,2,0.13,0.13,0.13
82777,1984.0,MBC,43,71,63,8,10,3,0,0,13,5,1,1,8,17,0,0.159,0.206,0.254
82777,1985.0,MBC,58,97,94,7,21,3,0,1,27,7,2,2,3,10,2,0.223,0.287,0.247
82777,1986.0,MBC,50,77,72,5,15,3,0,0,18,6,1,1,4,6,3,0.208,0.25,0.26
82777,1987.0,MBC,7,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
82777,1988.0,MBC,18,24,23,3,4,1,0,0,5,0,0,0,1,7,1,0.174,0.217,0.208
82798,1983.0,Sammi,94,363,311,42,86,11,1,2,105,23,4,1,30,35,3,0.277,0.338,0.357
82798,1984.0,Sammi,27,83,70,2,11,0,1,0,13,3,1,0,9,11,1,0.157,0.186,0.263
82798,1985.0,OB,65,82,68,5,14,1,0,1,18,6,0,1,2,12,3,0.206,0.265,0.26
82798,1986.0,OB,57,91,84,10,16,3,0,4,31,10,0,0,7,17,1,0.19,0.369,0.253
82798,1987.0,OB,32,41,35,2,8,2,0,1,13,4,0,0,4,2,0,0.229,0.371,0.317
82799,1983.0,Samsung,89,320,284,35,77,12,0,4,101,28,2,6,15,37,5,0.271,0.356,0.337
82799,1984.0,Samsung,86,310,281,29,84,14,0,5,113,30,3,2,17,20,4,0.299,0.402,0.348
82799,1985.0,Samsung,46,97,87,5,16,5,0,2,27,11,0,0,7,13,2,0.184,0.31,0.253
82799,1986.0,Samsung,56,103,92,2,19,3,0,0,22,9,2,1,5,9,3,0.207,0.239,0.275
82799,1987.0,Chungbo,80,207,189,14,38,4,0,2,48,15,1,2,7,22,7,0.201,0.254,0.252
82799,1988.0,Pacific,38,96,87,7,24,7,0,1,34,5,0,3,6,6,2,0.276,0.391,0.323
82873,1983.0,MBC,100,444,388,65,114,21,4,8,167,47,26,14,41,33,5,0.294,0.43,0.372
82873,1984.0,MBC,100,426,374,62,102,16,6,7,151,36,36,24,45,52,2,0.273,0.404,0.355
82873,1985.0,Samsung,109,413,352,63,95,12,3,7,134,43,14,11,49,48,5,0.27,0.381,0.367
82873,1986.0,Samsung,95,260,238,44,75,14,2,3,102,19,7,6,17,28,1,0.315,0.429,0.36
82873,1987.0,Chungbo,105,372,327,55,76,14,3,3,105,23,54,19,37,52,3,0.232,0.321,0.31
82873,1988.0,Pacific,68,231,194,28,46,11,1,4,71,14,7,7,36,26,7,0.237,0.366,0.357
82982,1982.0,Lotte,79,333,277,51,76,15,2,11,128,49,15,7,49,30,4,0.274,0.462,0.387
82982,1983.0,Lotte,61,191,165,22,37,7,2,4,60,17,2,3,24,28,5,0.224,0.364,0.33
82982,1984.0,Sammi,89,324,272,24,61,14,2,4,91,25,1,6,44,43,2,0.224,0.335,0.339
82982,1985.0,Chungbo,80,237,200,25,44,9,0,4,65,18,1,1,30,22,3,0.22,0.325,0.322
82982,1986.0,Chungbo,37,65,52,7,8,1,0,0,9,4,1,1,9,14,0,0.154,0.173,0.266
82993,1988.0,Samsung,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
82996,1982.0,Sammi,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
82999,1982.0,Haitai,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
82999,1985.0,Haitai,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
83147,1983.0,MBC,97,330,279,32,67,12,2,5,98,34,7,4,33,58,4,0.24,0.351,0.323
83147,1984.0,MBC,52,109,87,10,15,3,1,1,23,9,2,0,17,25,2,0.172,0.264,0.308
83147,1985.0,MBC,32,102,91,4,20,3,2,1,30,8,0,2,7,23,4,0.22,0.33,0.283
83260,1989.0,OB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
83270,1983.0,OB,88,344,313,39,85,17,5,5,127,44,4,1,16,43,7,0.272,0.406,0.313
83270,1984.0,OB,77,222,189,22,45,8,1,1,58,16,5,1,23,26,3,0.238,0.307,0.339
83270,1985.0,OB,39,54,53,5,12,1,0,2,19,7,0,0,1,4,1,0.226,0.358,0.241
83270,1986.0,Haitai,103,394,342,50,102,24,2,14,172,66,8,7,40,40,13,0.298,0.503,0.372
83270,1987.0,Haitai,94,358,301,39,71,16,0,13,126,36,5,2,47,38,9,0.236,0.419,0.347
83270,1988.0,Haitai,101,415,356,51,114,18,1,18,188,57,6,4,46,35,8,0.32,0.528,0.403
